freq	unwrap(phase(fs(V_import_4,0Hz, 600MHz,2000,,,,0 nsec,250nsec)))-unwrap(phase(fs(V_import_3,0Hz, 600MHz,2000,,,,0 nsec,250nsec)))
1.80090045022511225E8	-4.85536091940389447E3
1.80390195097548767E8	-4.86272665843207630E3
1.80690345172586331E8	-4.87012959734009687E3
1.80990495247623850E8	-4.87758568483372823E3
1.81290645322661348E8	-4.88510842661427347E3
1.81590795397698845E8	-4.89270753804755110E3
1.81890945472736343E8	-4.90038776439061685E3
1.82191095547773863E8	-4.90814809626172810E3
1.82491245622811382E8	-4.91598158491739579E3
1.82791395697848946E8	-4.92387586886274420E3
1.83091545772886422E8	-4.93181439200468041E3
1.83391695847923986E8	-4.93977813981285419E3
1.83691845922961439E8	-4.94774761037364019E3
1.83991995997998958E8	-4.95570469918066969E3
1.84292146073036522E8	-4.96363422463187298E3
1.84592296148074020E8	-4.97152493101180859E3
1.84892446223111540E8	-4.97936993249078252E3
1.85192596298149081E8	-4.98716666787089125E3
1.85492746373186601E8	-4.99491649390645165E3
1.85792896448224143E8	-5.00262405916204589E3
1.86093046523261663E8	-5.01029657821225261E3
1.86393196598299160E8	-5.01794309257829063E3
1.86693346673336658E8	-5.02557376709148240E3
1.86993496748374177E8	-5.03319924138777530E3
1.87293646823411697E8	-5.04083003999422186E3
1.87593796898449239E8	-5.04847603543291079E3
1.87893946973486758E8	-5.05614596026552121E3
1.88194097048524256E8	-5.06384696934126577E3
1.88494247123561709E8	-5.07158426201613999E3
1.88794397198599251E8	-5.07936078126078616E3
1.89094547273636882E8	-5.08717701415967127E3
1.89394697348674290E8	-5.09503091746119718E3
1.89694847423711832E8	-5.10291799188672535E3
1.89994997498749352E8	-5.11083151410597480E3
1.90295147573786894E8	-5.11876292583146597E3
1.90595297648824369E8	-5.12670235847828515E3
1.90895447723861933E8	-5.13463925807651123E3
1.91195597798899475E8	-5.14256306154176634E3
1.91495747873936972E8	-5.15046387257405236E3
1.91795897948974492E8	-5.15833308701194060E3
1.92096048024012012E8	-5.16616393184645695E3
1.92396198099049509E8	-5.17395189269582456E3
1.92696348174087051E8	-5.18169502290854567E3
1.92996498249124571E8	-5.18939413586112330E3
1.93296648324162068E8	-5.19705288993785253E3
1.93596798399199588E8	-5.20467777161597578E3
1.93896948474237041E8	-5.21227797601478038E3
1.94197098549274583E8	-5.21986517239501246E3
1.94497248624312169E8	-5.22745312782854654E3
1.94797398699349666E8	-5.23505715433624363E3
1.95097548774387164E8	-5.24269334248033392E3
1.95397698849424684E8	-5.25037756081171558E3
1.95697848924462225E8	-5.25812423859604383E3
1.95997998999499790E8	-5.26594501383455516E3
1.96298149074537243E8	-5.27384741088584974E3
1.96598299149574762E8	-5.28183379358406846E3
1.96898449224612304E8	-5.28990087584592406E3
1.97198599299649824E8	-5.29804002915995831E3
1.97498749374687366E8	-5.30623847279107608E3
1.97798899449724841E8	-5.31448120798945212E3
1.98099049524762383E8	-5.32275333201031930E3
1.98399199599799880E8	-5.33104224202796928E3
1.98699349674837356E8	-5.33933927881897308E3
1.98999499749874920E8	-5.34764053642470927E3
1.99299649824912484E8	-5.35594680270345602E3
1.99599799899949959E8	-5.36426279525472438E3
1.99899949974987479E8	-5.37259596264114503E3
2.00200100050024998E8	-5.38095512816017418E3
2.00500250125062518E8	-5.38934919748645136E3
2.00800400200099993E8	-5.39778607565842883E3
2.01100550275137602E8	-5.40627187093642725E3
2.01400700350175077E8	-5.41481041547273190E3
2.01700850425212597E8	-5.42340310994131336E3
2.02001000500250116E8	-5.43204908264326924E3
2.02301150575287636E8	-5.44074564412672679E3
2.02601300650325200E8	-5.44948900255197710E3
2.02901450725362675E8	-5.45827518430765668E3
2.03201600800400195E8	-5.46710108386496163E3
2.03501750875437670E8	-5.47596554895676668E3
2.03801900950475190E8	-5.48487039959565337E3
2.04102051025512754E8	-5.49382128749198095E3
2.04402201100550274E8	-5.50282831852068544E3
2.04702351175587749E8	-5.51190638869680960E3
2.05002501250625269E8	-5.52107520515451000E3
2.05302651325662833E8	-5.53035898544916726E3
2.05602801400700352E8	-5.53978583474538855E3
2.05902951475737916E8	-5.54938680385251004E3
2.06203101550775392E8	-5.55919462713239021E3
2.06503251625812911E8	-5.56924214384414018E3
2.06803401700850475E8	-5.57956042086430237E3
2.07103551775887951E8	-5.59017663178291269E3
2.07403701850925470E8	-5.60111180655132657E3
2.07703851925962990E8	-5.61237863594173980E3
2.08004002001000510E8	-5.62397958153475663E3
2.08304152076037985E8	-5.63590556314373536E3
2.08604302151075505E8	-5.64813545159790742E3
2.08904452226113024E8	-5.66063648251013518E3
2.09204602301150544E8	-5.67336555415309540E3
2.09504752376188108E8	-5.68627125996481464E3
2.09804902451225583E8	-5.69929647468070133E3
2.10105052526263103E8	-5.71238135558552251E3
2.10405202601300578E8	-5.72546666414676064E3
2.10705352676338187E8	-5.73849726912824831E3
2.11005502751375662E8	-5.75142555950683132E3
2.11305652826413226E8	-5.76421434304893943E3
2.11605802901450701E8	-5.77683876968221277E3
2.11905952976488221E8	-5.78928694204633576E3
2.12206103051525741E8	-5.80155911893512588E3
2.12506253126563305E8	-5.81366567291732039E3
2.12806403201600824E8	-5.82562413654148337E3
2.13106553276638344E8	-5.83745573869128087E3
2.13406703351675819E8	-5.84918182642554463E3
2.13706853426713383E8	-5.86082054459543933E3
2.14007003501750814E8	-5.87238412798502818E3
2.14307153576788423E8	-5.88387714412233187E3
2.14607303651825898E8	-5.89529595319698529E3
2.14907453726863373E8	-5.90662949446912400E3
2.15207603801901026E8	-5.91786126040837157E3
2.15507753876938413E8	-5.92897204776455400E3
2.15807903951975977E8	-5.93994288518670466E3
2.16108054027013541E8	-5.95075751020478272E3
2.16408204102051016E8	-5.96140391639152512E3
2.16708354177088536E8	-5.97187474401504215E3
2.17008504252126055E8	-5.98216654662252267E3
2.17308654327163531E8	-5.99227815023361732E3
2.17608804402201139E8	-6.00220841458130216E3
2.17908954477238614E8	-6.01195372600298406E3
2.18209104552276134E8	-6.02150554865004661E3
2.18509254627313654E8	-6.03084835573795353E3
2.18809404702351129E8	-6.03995827087545845E3
2.19109554777388738E8	-6.04880274466457646E3
2.19409704852426213E8	-6.05734154900124366E3
2.19709854927463777E8	-6.06552928120586898E3
2.20010005002501252E8	-6.07331944787828615E3
2.20310155077538727E8	-6.08067012667571127E3
2.20610305152576247E8	-6.08755129011744334E3
2.20910455227613856E8	-6.09395426909181648E3
2.21210605302651331E8	-6.09990481943387941E3
2.21510755377688806E8	-6.10548369610303787E3
2.21810905452726370E8	-6.11086559974281762E3
2.22111055527763890E8	-6.11641101137634546E3
2.22411205602801321E8	-6.12294408561305126E3
2.22711355677838885E8	-6.13290362784328913E3
2.23011505752876449E8	-6.15784997953445323E3
2.23311655827913969E8	-6.23719812515832928E3
2.23611805902951488E8	-6.27614312079739101E3
2.23911955977988963E8	-6.28852172523692499E3
2.24212106053026528E8	-6.29550235080203358E3
2.24512256128064047E8	-6.30081854738767611E3
2.24812406203101522E8	-6.30554099394356982E3
2.25112556278139042E8	-6.31008441962517441E3
2.25412706353176606E8	-6.31463731489960889E3
2.25712856428214081E8	-6.31929200948789926E3
2.26013006503251601E8	-6.32409409195383088E3
2.26313156578289165E8	-6.32906434550552977E3
2.26613306653326685E8	-6.33420956728328566E3
2.26913456728364205E8	-6.33952828397069990E3
2.27213606803401635E8	-6.34501390682316746E3
2.27513756878439244E8	-6.35065654131469159E3
2.27813906953476764E8	-6.35644410022579454E3
2.28114057028514239E8	-6.36236311513253217E3
2.28414207103551758E8	-6.36839952020798528E3
2.28714357178589278E8	-6.37453961649786560E3
2.29014507253626842E8	-6.38077136922972965E3
2.29314657328664318E8	-6.38708610435991009E3
2.29614807403701793E8	-6.39348053924592108E3
2.29914957478739357E8	-6.39995889214302061E3
2.30215107553776832E8	-6.40653461050178219E3
2.30515257628814352E8	-6.41323109396404156E3
2.30815407703851916E8	-6.42008076677577755E3
2.31115557778889436E8	-6.42712204341666826E3
2.31415707853926955E8	-6.43439414503994023E3
2.31715857928964475E8	-6.44193029019630536E3
2.32016008004001995E8	-6.44975035624512127E3
2.32316158079039559E8	-6.45785452750633659E3
2.32616308154076989E8	-6.46621954877207106E3
2.32916458229114598E8	-6.47479884980858600E3
2.33216608304152118E8	-6.48352693507335154E3
2.33516758379189593E8	-6.49232721882832209E3
2.33816908454227157E8	-6.50112139001013656E3
2.34117058529264632E8	-6.50983796882350951E3
2.34417208604302152E8	-6.51841820472917544E3
2.34717358679339672E8	-6.52681856602609223E3
2.35017508754377147E8	-6.53501018807550516E3
2.35317658829414666E8	-6.54297630935509211E3
2.35617808904452142E8	-6.55070884261004505E3
2.35917958979489750E8	-6.55820498421737330E3
2.36218109054527226E8	-6.56546440714349266E3
2.36518259129564745E8	-6.57248727840887437E3
2.36818409204602309E8	-6.57927314379297723E3
2.37118559279639785E8	-6.58582062983392014E3
2.37418709354677349E8	-6.59212787804289313E3
2.37718859429714868E8	-6.59819361923560876E3
2.38019009504752344E8	-6.60401878380824581E3
2.38319159579789908E8	-6.60960849934584793E3
2.38619309654827427E8	-6.61497425214067825E3
2.38919459729864903E8	-6.62013588029264799E3
2.39219609804902467E8	-6.62512297010764240E3
2.39519759879939986E8	-6.62997519644683386E3
2.39819909954977550E8	-6.63474125375870738E3
2.40120060030015026E8	-6.63947629100717052E3
2.40420210105052501E8	-6.64423814027351245E3
2.40720360180090065E8	-6.64908297494361289E3
2.41020510255127496E8	-6.65406119724092093E3
2.41320660330165060E8	-6.65921425621963170E3
2.41620810405202580E8	-6.66457278737752024E3
2.41920960480240099E8	-6.67015609541640409E3
2.42221110555277619E8	-6.67597271636284439E3
2.42521260630315139E8	-6.68202166814301712E3
2.42821410705352658E8	-6.68829401636115950E3
2.43121560780390178E8	-6.69477448164012845E3
2.43421710855427742E8	-6.70144293618835984E3
2.43721860930465262E8	-6.70827573218551798E3
2.44022011005502737E8	-6.71524686427949735E3
2.44322161080540301E8	-6.72232898713290972E3
2.44622311155577776E8	-6.72949430461952680E3
2.44922461230615296E8	-6.73671532748581825E3
2.45222611305652816E8	-6.74396547575554273E3
2.45522761380690335E8	-6.75121949337371774E3
2.45822911455727811E8	-6.75845364691146955E3
2.46123061530765375E8	-6.76564571117470148E3
2.46423211605802894E8	-6.77277479214680955E3
2.46723361680840458E8	-6.77982111218715033E3
2.47023511755877978E8	-6.78676595925279003E3
2.47323661830915453E8	-6.79359206882261368E3
2.47623811905952973E8	-6.80028471518199229E3
2.47923961980990493E8	-6.80683369340273892E3
2.48224112056028012E8	-6.81323613564593167E3
2.48524262131065488E8	-6.81949974332813280E3
2.48824412206103052E8	-6.82564565168612525E3
2.49124562281140616E8	-6.83170996833949395E3
2.49424712356178091E8	-6.83774322203036622E3
2.49724862431215566E8	-6.84380752864710651E3
2.50025012506253130E8	-6.84997198589003808E3
2.50325162581290606E8	-6.85630729026353691E3
2.50625312656328170E8	-6.86288059546187945E3
2.50925462731365689E8	-6.86975124141840343E3
2.51225612806403165E8	-6.87696747164799227E3
2.51525762881440729E8	-6.88456388974852551E3
2.51825912956478204E8	-6.89255935452692636E3
2.52126063031515724E8	-6.90095523697392998E3
2.52426213106553288E8	-6.90973433039050455E3
2.52726363181590807E8	-6.91886101638725393E3
2.53026513256628327E8	-6.92828333988746436E3
2.53326663331665802E8	-6.93793731415378812E3
2.53626813406703366E8	-6.94775312050490879E3
2.53926963481740930E8	-6.95766216884239519E3
2.54227113556778317E8	-6.96760362903919628E3
2.54527263631815970E8	-6.97752923299163985E3
2.54827413706853445E8	-6.98740578237738408E3
2.55127563781890920E8	-6.99721552429653304E3
2.55427713856928440E8	-7.00695505232067006E3
2.55727863931965960E8	-7.01663353259259015E3
2.56028014007003524E8	-7.02627091335381504E3
2.56328164082040999E8	-7.03589650841846304E3
2.56628314157078519E8	-7.04554807163735131E3
2.56928464232116038E8	-7.05527126894895229E3
2.57228614307153602E8	-7.06511930193319593E3
2.57528764382191078E8	-7.07515231685987800E3
2.57828914457228597E8	-7.08543612119684418E3
2.58129064532266117E8	-7.09603960234921072E3
2.58429214607303681E8	-7.10703014118872023E3
2.58729364682341156E8	-7.11846634601905937E3
2.59029514757378720E8	-7.13038780774496939E3
2.59329664832416240E8	-7.14280255122640551E3
2.59629814907453760E8	-7.15567445350211262E3
2.59929964982491235E8	-7.16891449614108023E3
2.60230115057528799E8	-7.18237988918871650E3
2.60530265132566274E8	-7.19588262243525190E3
2.60830415207603794E8	-7.20920483765970666E3
2.61130565282641269E8	-7.22211604677229246E3
2.61430715357678878E8	-7.23438930780275502E3
2.61730865432716309E8	-7.24581806012689622E3
2.62031015507753784E8	-7.25623738095883652E3
2.62331165582791348E8	-7.26555027376815854E3
2.62631315657828868E8	-7.27375340641410428E3
2.62931465732866432E8	-7.28095186614483936E3
2.63231615807903951E8	-7.28735252413385659E3
2.63531765882941427E8	-7.29323241620822671E3
2.63831915957979035E8	-7.29889046236194439E3
2.64132066033016510E8	-7.30460017493695979E3
2.64432216108054030E8	-7.31057947338876790E3
2.64732366183091594E8	-7.31698260042456106E3
2.65032516258129025E8	-7.32390826959065766E3
2.65332666333166634E8	-7.33141447477113672E3
2.65632816408203976E8	-7.33953269240939932E3
2.65932966483241540E8	-7.34827806710641518E3
2.66233116558279148E8	-7.35765484671369041E3
2.66533266633316668E8	-7.36765747633778822E3
2.66833416708354232E8	-7.37826807044366895E3
2.67133566783391707E8	-7.38945123551457339E3
2.67433716858429182E8	-7.40114789122876182E3
2.67733866933466746E8	-7.41327082297464290E3
2.68034017008504222E8	-7.42570549881742181E3
2.68334167083541697E8	-7.43831902120799970E3
2.68634317158579261E8	-7.45097723593060657E3
2.68934467233616825E8	-7.46356611320192975E3
2.69234617308654256E8	-7.47601122585367683E3
2.69534767383691864E8	-7.48829034777861757E3
2.69834917458729340E8	-7.50043786015047154E3
2.70135067533766859E8	-7.51254292391665324E3
2.70435217608804424E8	-7.52474419803428152E3
2.70735367683841899E8	-7.53722197068905864E3
2.71035517758879418E8	-7.55018440782240852E3
2.71335667833916983E8	-7.56383860500673944E3
2.71635817908954413E8	-7.57833123173557688E3
2.71935967983991933E8	-7.59364593076193461E3
2.72236118059029542E8	-7.60946646674227090E3
2.72536268134066972E8	-7.62500555897744636E3
2.72836418209104536E8	-7.63812143143540823E3
2.73136568284142145E8	-7.55933328968466078E3
2.73436718359179576E8	-7.49897141868527495E3
2.73736868434217140E8	-7.50878598778712103E3
2.74037018509254660E8	-7.51933616460614029E3
2.74337168584292090E8	-7.52940480146900626E3
2.74637318659329699E8	-7.53889806740401447E3
2.74937468734367130E8	-7.54789201053357139E3
2.75237618809404605E8	-7.55648961208612224E3
2.75537768884442258E8	-7.56478752656405895E3
2.75837918959479689E8	-7.57286835068677089E3
2.76138069034517253E8	-7.58080007680764290E3
2.76438219109554773E8	-7.58863745605652174E3
2.76738369184592248E8	-7.59642356977087996E3
2.77038519259629767E8	-7.60419106879229112E3
2.77338669334667332E8	-7.61196295975828985E3
2.77638819409704851E8	-7.61975299148722218E3
2.77938969484742415E8	-7.62756578684685316E3
2.78239119559779846E8	-7.63539693124875640E3
2.78539269634817455E8	-7.64323327078496551E3
2.78839419709854885E8	-7.65105367351922894E3
2.79139569784892450E8	-7.65883045598512968E3
2.79439719859929969E8	-7.66653156055992913E3
2.79739869934967444E8	-7.67412342026190419E3
2.80040020010005053E8	-7.68157431351177600E3
2.80340170085042573E8	-7.68885794805148315E3
2.80640320160080048E8	-7.69595704366356603E3
2.80940470235117612E8	-7.70286677067750425E3
2.81240620310155132E8	-7.70959794528339426E3
2.81540770385192562E8	-7.71617973853227834E3
2.81840920460230038E8	-7.72266122233447838E3
2.82141070535267691E8	-7.72911037934059841E3
2.82441220610305077E8	-7.73560866350145204E3
2.82741370685342641E8	-7.74223964781889595E3
2.83041520760380205E8	-7.74907262805637753E3
2.83341670835417681E8	-7.75614590878464849E3
2.83641820910455245E8	-7.76345725806746678E3
2.83941970985492764E8	-7.77096719505723588E3
2.84242121060530284E8	-7.77861416942575623E3
2.84542271135567848E8	-7.78633416579726578E3
2.84842421210605323E8	-7.79407614499672086E3
2.85142571285642799E8	-7.80180899108857062E3
2.85442721360680363E8	-7.80952080983718844E3
2.85742871435717793E8	-7.81721397964993514E3
2.86043021510755358E8	-7.82489915395894720E3
2.86343171585792877E8	-7.83259005917541806E3
2.86643321660830352E8	-7.84029971429606309E3
2.86943471735868005E8	-7.84803801903999254E3
2.87243621810905436E8	-7.85581042493547255E3
2.87543771885942956E8	-7.86361739479696276E3
2.87843921960980520E8	-7.87145443052111915E3
2.88144072036017951E8	-7.87931251703569480E3
2.88444222111055470E8	-7.88717887700463116E3
2.88744372186093035E8	-7.89503794665104852E3
2.89044522261130510E8	-7.90287248386861130E3
2.89344672336168074E8	-7.91066471334198162E3
2.89644822411205594E8	-7.91839741375995665E3
2.89944972486243113E8	-7.92605485964243961E3
2.90245122561280677E8	-7.93362355540213127E3
2.90545272636318153E8	-7.94109272606537075E3
2.90845422711355672E8	-7.94845456419351404E3
2.91145572786393192E8	-7.95570425751600130E3
2.91445722861430756E8	-7.96283984309423953E3
2.91745872936468231E8	-7.96986194409200444E3
2.92046023011505707E8	-7.97677344536302435E3
2.92346173086543271E8	-7.98357915880991165E3
2.92646323161580790E8	-7.99028552040048101E3
2.92946473236618266E8	-7.99690034905571245E3
2.93246623311655785E8	-8.00343268730324908E3
2.93546773386693394E8	-8.00989273166960736E3
2.93846923461730869E8	-8.01629185152166990E3
2.94147073536768344E8	-8.02264268617835441E3
2.94447223611805953E8	-8.02895929786872564E3
2.94747373686843384E8	-8.03525734840946981E3
2.95047523761880948E8	-8.04155424748294756E3
2.95347673836918423E8	-8.04786920173184583E3
2.95647823911955943E8	-8.05422306541283639E3
2.95947973986993507E8	-8.06063786568339147E3
2.96248124062031026E8	-8.06713586140452499E3
2.96548274137068457E8	-8.07373801122875889E3
2.96848424212106066E8	-8.08046181183152257E3
2.97148574287143585E8	-8.08731864440867732E3
2.97448724362180972E8	-8.09431103718177170E3
2.97748874437218669E8	-8.10143053790437762E3
2.98049024512256144E8	-8.10865704065305870E3
2.98349174587293664E8	-8.11596023725504701E3
2.98649324662331139E8	-8.12330329002393547E3
2.98949474737368703E8	-8.13064803084619214E3
2.99249624812406179E8	-8.13796038110734443E3
2.99549774887443743E8	-8.14521461122584256E3
2.99849924962481174E8	-8.15239556386650932E3
3.00150075037518782E8	-8.15949872722553771E3
3.00450225112556257E8	-8.16652866286802137E3
3.00750375187593821E8	-8.17349655586474810E3
3.01050525262631297E8	-8.18041757871715447E3
3.01350675337668861E8	-8.18730852587488478E3
3.01650825412706336E8	-8.19418592605843799E3
3.01950975487743856E8	-8.20106466129691114E3
3.02251125562781331E8	-8.20795702765573942E3
3.02551275637818851E8	-8.21487214321651571E3
3.02851425712856415E8	-8.22181561669588312E3
3.03151575787893934E8	-8.22878941244653461E3
3.03451725862931410E8	-8.23579187413920621E3
3.03751875937968974E8	-8.24281788553671824E3
3.04052026013006493E8	-8.24985916164826349E3
3.04352176088043969E8	-8.25690466389878885E3
3.04652326163081577E8	-8.26394113160032440E3
3.04952476238119052E8	-8.27095371237900778E3
3.05252626313156616E8	-8.27792666599477123E3
3.05552776388194047E8	-8.28484410860578713E3
3.05852926463231656E8	-8.29169076304444630E3
3.06153076538269131E8	-8.29845268453411400E3
3.06453226613306606E8	-8.30511794649712343E3
3.06753376688344215E8	-8.31167728613765000E3
3.07053526763381690E8	-8.31812473660632534E3
3.07353676838419210E8	-8.32445829108143087E3
3.07653826913456729E8	-8.33068066641738092E3
3.07953976988494205E8	-8.33680024191788505E3
3.08254127063531769E8	-8.34283223700290577E3
3.08554277138569244E8	-8.34880015600717051E3
3.08854427213606764E8	-8.35473743679947489E3
3.09154577288644328E8	-8.36068909337599209E3
3.09454727363681847E8	-8.36671292289110724E3
3.09754877438719323E8	-8.37287957899772195E3
3.10055027513756887E8	-8.37927056476199716E3
3.10355177588794406E8	-8.38597309712405625E3
3.10655327663831882E8	-8.39307104341868104E3
3.10955477738869490E8	-8.40063192936113445E3
3.11255627813906965E8	-8.40869150158372136E3
3.11555777888944530E8	-8.41723931292139227E3
3.11855927963982049E8	-8.42621046513514393E3
3.12156078039019480E8	-8.43548848308917165E3
3.12456228114056955E8	-8.44492099921029471E3
3.12756378189094564E8	-8.45434433189211987E3
3.13056528264131995E8	-8.46360868191415427E3
3.13356678339169514E8	-8.47259597292269540E3
3.13656828414207123E8	-8.48122692755439900E3
3.13956978489244642E8	-8.48945905203178874E3
3.14257128564282118E8	-8.49727967742355794E3
3.14557278639319637E8	-8.50469786347567336E3
3.14857428714357201E8	-8.51173736210099285E3
3.15157578789394677E8	-8.51843135231980320E3
3.15457728864432152E8	-8.52481880451624896E3
3.15757878939469716E8	-8.53094203475693291E3
3.16058029014507236E8	-8.53684502218322017E3
3.16358179089544755E8	-8.54257218001840357E3
3.16658329164582231E8	-8.54816740039409240E3
3.16958479239619795E8	-8.55367327844357206E3
3.17258629314657359E8	-8.55913047453213061E3
3.17558779389694790E8	-8.56457718965711479E3
3.17858929464732309E8	-8.57004873044764537E3
3.18159079539769962E8	-8.57557713237623886E3
3.18459229614807438E8	-8.58119079838736276E3
3.18759379689844868E8	-8.58691410641193542E3
3.19059529764882388E8	-8.59276693128375335E3
3.19359679839919952E8	-8.59876402933921469E3
3.19659829914957427E8	-8.60491423101179898E3
3.19959979989994947E8	-8.61121938833755607E3
3.20260130065032467E8	-8.61767300710704021E3
3.20560280140069986E8	-8.62425846206583913E3
3.20860430215107550E8	-8.63094659840469802E3
3.21160580290145026E8	-8.63769231561075479E3
3.21460730365182545E8	-8.64442926220896979E3
3.21760880440220154E8	-8.65106072896645450E3
3.22061030515257585E8	-8.65744238931273102E3
3.22361180590295149E8	-8.66334631459662141E3
3.22661330665332713E8	-8.66837721953448082E3
3.22961480740370144E8	-8.67172350310149298E3
3.23261630815407708E8	-8.85230038101491346E3
3.23561780890445183E8	-8.84474362810912496E3
3.23861930965482703E8	-8.82048841163181763E3
3.24162081040520311E8	-8.78619926632736359E3
3.24462231115557742E8	-8.76930338812559640E3
3.24762381190595217E8	-8.76515453234364017E3
3.25062531265632870E8	-8.76626375469496644E3
3.25362681340670301E8	-8.76970802814637551E3
3.25662831415707865E8	-8.77432474742001745E3
3.25962981490745340E8	-8.77959002169555980E3
3.26263131565782905E8	-8.78524286529324527E3
3.26563281640820424E8	-8.79114409898068416E3
3.26863431715857899E8	-8.79721631683015914E3
3.27163581790895464E8	-8.80341543325926601E3
3.27463731865932894E8	-8.80971590727924969E3
3.27763881940970458E8	-8.81610244522977560E3
3.28064032016008067E8	-8.82256502485258665E3
3.28364182091045498E8	-8.82909575695028437E3
3.28664332166083017E8	-8.83568685057462133E3
3.28964482241120582E8	-8.84232930510028758E3
3.29264632316158057E8	-8.84901212789327474E3
3.29564782391195621E8	-8.85572196695026825E3
3.29864932466233096E8	-8.86244308751331644E3
3.30165082541270616E8	-8.86915764962297892E3
3.30465232616308091E8	-8.87584625908365688E3
3.30765382691345655E8	-8.88248879696474525E3
3.31065532766383175E8	-8.88906557682465426E3
3.31365682841420739E8	-8.89555894571807571E3
3.31665832916458125E8	-8.90195552363099196E3
3.31965982991495778E8	-8.90824932336246356E3
3.32266133066533209E8	-8.91444591922720875E3
3.32566283141570773E8	-8.92056743677193786E3
3.32866433216608248E8	-8.92665714331289628E3
3.33166583291645813E8	-8.93278072240199705E3
3.33466733366683332E8	-8.93901969330722501E3
3.33766883441720807E8	-8.94545332974772478E3
3.34067033516758372E8	-8.95213178378188346E3
3.34367183591795847E8	-8.95905319667205191E3
3.34667333666833411E8	-8.96616115290007620E3
3.34967483741870975E8	-8.97336698066858318E3
3.35267633816908406E8	-8.98058301783310142E3
3.35567783891945970E8	-8.98774741953844014E3
3.35867933966983534E8	-8.99483184074464859E3
3.36168084042020965E8	-9.00183599160817138E3
3.36468234117058529E8	-9.00877723926874552E3
3.36768384192096004E8	-9.01568094979005785E3
3.37068534267133568E8	-9.02257364049387967E3
3.37368684342171132E8	-9.02947886867874949E3
3.37668834417208563E8	-9.03641509401359144E3
3.37968984492246083E8	-9.04339478416048159E3
3.38269134567283647E8	-9.05042426346899198E3
3.38569284642321122E8	-9.05750401656276338E3
3.38869434717358686E8	-9.06462929236988302E3
3.39169584792396250E8	-9.07179092704633128E3
3.39469734867433726E8	-9.07897632646937680E3
3.39769884942471245E8	-9.08617055592213774E3
3.40070035017508721E8	-9.09335747400195693E3
3.40370185092546285E8	-9.10052084692938479E3
3.40670335167583715E8	-9.10764537893924420E3
3.40970485242621368E8	-9.11471760596347558E3
3.41270635317658932E8	-9.12172661695062992E3
3.41570785392696319E8	-9.12866458522914392E3
3.41870935467733839E8	-9.13552711518654448E3
3.42171085542771403E8	-9.14231342115781764E3
3.42471235617808878E8	-9.14902636949514658E3
3.42771385692846398E8	-9.15567241672307830E3
3.43071535767883962E8	-9.16226147876663433E3
3.43371685842921437E8	-9.16880675849565741E3
3.43671835917958912E8	-9.17532455159999039E3
3.43971985992996565E8	-9.18183403636428608E3
3.44272136068033996E8	-9.18835703651648217E3
3.44572286143071427E8	-9.19491772198454171E3
3.44872436218109124E8	-9.20154218480383257E3
3.45172586293146555E8	-9.20825779513412712E3
3.45472736368184163E8	-9.21509221470327233E3
3.45772886443221594E8	-9.22207193599023789E3
3.46073036518259070E8	-9.22922025553173420E3
3.46373186593296634E8	-9.23655470516266774E3
3.46673336668334153E8	-9.24408417877880595E3
3.46973486743371629E8	-9.25180627253394405E3
3.47273636818409193E8	-9.25970558661029131E3
3.47573786893446712E8	-9.26775374564565624E3
3.47873936968484276E8	-9.27591153749631658E3
3.48174087043521840E8	-9.28413290139316061E3
3.48474237118559227E8	-9.29236982763028863E3
3.48774387193596791E8	-9.30057694159483361E3
3.49074537268634355E8	-9.30871480693697961E3
3.49374687343671875E8	-9.31675159982479428E3
3.49674837418709306E8	-9.32466340172468122E3
3.49974987493746870E8	-9.33243366051454259E3
3.50275137568784345E8	-9.34005235018497260E3
3.50575287643821998E8	-9.34751516361233747E3
3.50875437718859473E8	-9.35482285262873425E3
3.51175587793897037E8	-9.36198068899556191E3
3.51475737868934335E8	-9.36899796292367704E3
3.51775887943972076E8	-9.37588744190338197E3
3.52076038019009374E8	-9.38266475081384144E3
3.52376188094047071E8	-9.38934766891941130E3
3.52676338169084591E8	-9.39595536779592422E3
3.52976488244121978E8	-9.40250762644057225E3
3.53276638319159542E8	-9.40902406130470581E3
3.53576788394197061E8	-9.41552340606962801E3
3.53876938469234537E8	-9.42202286854148241E3
3.54177088544272101E8	-9.42853758655939878E3
3.54477238619309620E8	-9.43508019927291386E3
3.54777388694347184E8	-9.44166054892911788E3
3.55077538769384660E8	-9.44828552409503253E3
3.55377688844422224E8	-9.45495905595408814E3
3.55677838919459788E8	-9.46168227235146375E3
3.55977988994497219E8	-9.46845381246991380E3
3.56278139069534783E8	-9.47527029439159918E3
3.56578289144572214E8	-9.48212692225359710E3
3.56878439219609778E8	-9.48901820790917050E3
3.57178589294647342E8	-9.49593877822729127E3
3.57478739369684817E8	-9.50288423557080009E3
3.57778889444722381E8	-9.50985204248523175E3
3.58079039519759945E8	-9.51684240905034784E3
3.58379189594797376E8	-9.52385917154791528E3
3.58679339669834985E8	-9.53091066034806289E3
3.58979489744872415E8	-9.53801055250490393E3
3.59279639819909935E8	-9.54517867721117064E3
3.59579789894947499E8	-9.55244167525682286E3
3.59879939969985063E8	-9.55983327122707749E3
3.60180090045022450E8	-9.56739368107303889E3
3.60480240120059969E8	-9.57516735469009461E3
3.60780390195097533E8	-9.58319796811580460E3
3.61080540270135009E8	-9.59151969192869025E3
