freq	unwrap(phase(fs(V_import_4,0Hz, 600MHz,2000,,,,0 nsec,250nsec)))-unwrap(phase(fs(V_import_3,0Hz, 600MHz,2000,,,,0 nsec,250nsec)))
1.80090045022511225E8	-4.18211230092335473E3
1.80390195097548767E8	-4.17881053841704375E3
1.80690345172586331E8	-4.17375388241079825E3
1.80990495247623850E8	-4.16807918537674471E3
1.81290645322661348E8	-4.16334722119450706E3
1.81590795397698845E8	-4.16066313521720410E3
1.81890945472736343E8	-4.16030888226925377E3
1.82191095547773863E8	-4.16203308110794801E3
1.82491245622811382E8	-4.16542156497184468E3
1.82791395697848946E8	-4.17008428941799014E3
1.83091545772886422E8	-4.17570725608600846E3
1.83391695847923986E8	-4.18205204804555564E3
1.83691845922961439E8	-4.18894464706592284E3
1.83991995997998958E8	-4.19626853983464265E3
1.84292146073036522E8	-4.20396835903138566E3
1.84592296148074020E8	-4.21207362722428069E3
1.84892446223111540E8	-4.22077518200088875E3
1.85192596298149081E8	-4.23069413765000135E3
1.85492746373186601E8	-4.24420152023164032E3
1.85792896448224143E8	-4.27855347932722729E3
1.86093046523261663E8	-4.38662913656093068E3
1.86393196598299160E8	-4.41494788397853277E3
1.86693346673336658E8	-4.42757550891814056E3
1.86993496748374177E8	-4.43715977233058023E3
1.87293646823411697E8	-4.44572013228592056E3
1.87593796898449239E8	-4.45388528324931166E3
1.87893946973486758E8	-4.46194484065045049E3
1.88194097048524256E8	-4.47008194598781294E3
1.88494247123561709E8	-4.47844824189633961E3
1.88794397198599251E8	-4.48719661341893872E3
1.89094547273636882E8	-4.49649982514002655E3
1.89394697348674290E8	-4.50656150895455720E3
1.89694847423711832E8	-4.51761569729177204E3
1.89994997498749352E8	-4.52990030880654260E3
1.90295147573786894E8	-4.54357883641846882E3
1.90595297648824369E8	-4.55859328243976059E3
1.90895447723861933E8	-4.57450541362127883E3
1.91195597798899475E8	-4.59050334487228628E3
1.91495747873936972E8	-4.60569214003869387E3
1.91795897948974492E8	-4.61946007085482613E3
1.92096048024012012E8	-4.63160723497261184E3
1.92396198099049509E8	-4.64223226534713174E3
1.92696348174087051E8	-4.65156917568779260E3
1.92996498249124571E8	-4.65988754802831018E3
1.93296648324162068E8	-4.66746908428357621E3
1.93596798399199588E8	-4.67466986279165209E3
1.93896948474237041E8	-4.68225544140654470E3
1.94197098549274583E8	-4.69453439342294487E3
1.94497248624312169E8	-4.84215018389406460E3
1.94797398699349666E8	-4.86547706712754113E3
1.95097548774387164E8	-4.87240690459658055E3
1.95397698849424684E8	-4.87744671337660307E3
1.95697848924462225E8	-4.88179535041852919E3
1.95997998999499790E8	-4.88578620030088651E3
1.96298149074537243E8	-4.88956851174788731E3
1.96598299149574762E8	-4.89322963502442398E3
1.96898449224612304E8	-4.89682778442096023E3
1.97198599299649824E8	-4.90040252450167291E3
1.97498749374687366E8	-4.90397836738937087E3
1.97798899449724841E8	-4.90756614042119121E3
1.98099049524762383E8	-4.91116377460586229E3
1.98399199599799880E8	-4.91475707267142781E3
1.98699349674837356E8	-4.91832053320667928E3
1.98999499749874920E8	-4.92181804610840778E3
1.99299649824912484E8	-4.92520311421836610E3
1.99599799899949959E8	-4.92841812153015013E3
1.99899949974987479E8	-4.93139200676942568E3
2.00200100050024998E8	-4.93403543689075796E3
2.00500250125062518E8	-4.93623211208722701E3
2.00800400200099993E8	-4.93782405387129675E3
2.01100550275137602E8	-4.93858758204347570E3
2.01400700350175077E8	-4.93819581515934480E3
2.01700850425212597E8	-4.93616676196378101E3
2.02001000500250116E8	-4.93181963988927219E3
2.02301150575287636E8	-4.92435511430044670E3
2.02601300650325200E8	-4.91337636692292001E3
2.02901450725362675E8	-4.90000004155763946E3
2.03201600800400195E8	-4.88707045571111998E3
2.03501750875437670E8	-4.87701772887220297E3
2.03801900950475190E8	-4.87035458050999548E3
2.04102051025512754E8	-4.86645502905784788E3
2.04402201100550274E8	-4.86453064013539649E3
2.04702351175587749E8	-4.86396717662799194E3
2.05002501250625269E8	-4.86434339042304309E3
2.05302651325662833E8	-4.86538094983286662E3
2.05602801400700352E8	-4.86689991565479296E3
2.05902951475737916E8	-4.86879223731840582E3
2.06203101550775392E8	-4.87101507865289385E3
2.06503251625812911E8	-4.87361591582589604E3
2.06803401700850475E8	-4.87685365392806780E3
2.07103551775887951E8	-4.88183401623498270E3
2.07403701850925470E8	-4.89819223388037539E3
2.07703851925962990E8	-5.03635413423997136E3
2.08004002001000510E8	-5.05207511683997978E3
2.08304152076037985E8	-5.05665451304695512E3
2.08604302151075505E8	-5.05933775184008194E3
2.08904452226113024E8	-5.06120246974727550E3
2.09204602301150544E8	-5.06250003780115598E3
2.09504752376188108E8	-5.06328040305166205E3
2.09804902451225583E8	-5.06352173492873980E3
2.10105052526263103E8	-5.06317542901608331E3
2.10405202601300578E8	-5.06219473208773429E3
2.10705352676338187E8	-5.06056392359877982E3
2.11005502751375662E8	-5.05832940168816769E3
2.11305652826413226E8	-5.05562291270130260E3
2.11605802901450701E8	-5.05266015863834461E3
2.11905952976488221E8	-5.04970432647067025E3
2.12206103051525741E8	-5.04700582468769543E3
2.12506253126563305E8	-5.04474825829288775E3
2.12806403201600824E8	-5.04302527174676740E3
2.13106553276638344E8	-5.04184968031465708E3
2.13406703351675819E8	-5.04117949708130730E3
2.13706853426713383E8	-5.04094500851329652E3
2.14007003501750814E8	-5.04106892172313614E3
2.14307153576788423E8	-5.04147846451889414E3
2.14607303651825898E8	-5.04211139178720380E3
2.14907453726863373E8	-5.04291831026457071E3
2.15207603801901026E8	-5.04386319668896110E3
2.15507753876938413E8	-5.04492336865827706E3
2.15807903951975977E8	-5.04608984158032126E3
2.16108054027013541E8	-5.04736914457826202E3
2.16408204102051016E8	-5.04878869786033224E3
2.16708354177088536E8	-5.05041132012037686E3
2.17008504252126055E8	-5.05237699206284496E3
2.17308654327163531E8	-5.05504759581718499E3
2.17608804402201139E8	-5.05972793421964617E3
2.17908954477238614E8	-5.07724921569878607E3
2.18209104552276134E8	-5.21044133278945765E3
2.18509254627313654E8	-5.22698799981855622E3
2.18809404702351129E8	-5.23187748684379716E3
2.19109554777388738E8	-5.23498894548598059E3
2.19409704852426213E8	-5.23756194437608702E3
2.19709854927463777E8	-5.23993980922804337E3
2.20010005002501252E8	-5.24225040819454779E3
2.20310155077538727E8	-5.24454478155478920E3
2.20610305152576247E8	-5.24683700019510635E3
2.20910455227613856E8	-5.24911700553155480E3
2.21210605302651331E8	-5.25135306679520841E3
2.21510755377688806E8	-5.25348749582403585E3
2.21810905452726370E8	-5.25542348363141976E3
2.22111055527763890E8	-5.25699305984030296E3
2.22411205602801321E8	-5.25787357462376725E3
2.22711355677838885E8	-5.25733016922377594E3
2.23011505752876449E8	-5.25317227784059604E3
2.23311655827913969E8	-5.23522094196188537E3
2.23611805902951488E8	-5.16339689417783365E3
2.23911955977988963E8	-5.12514188387712366E3
2.24212106053026528E8	-5.11642197568585644E3
2.24512256128064047E8	-5.11352531357976581E3
2.24812406203101522E8	-5.11235561253744653E3
2.25112556278139042E8	-5.11181379372209754E3
2.25412706353176606E8	-5.11155031150792993E3
2.25712856428214081E8	-5.11150651036130643E3
2.26013006503251601E8	-5.11177180188663982E3
2.26313156578289165E8	-5.11250531399286157E3
2.26613306653326685E8	-5.11386903243017610E3
2.26913456728364205E8	-5.11597299596657074E3
2.27213606803401635E8	-5.11884558568694636E3
2.27513756878439244E8	-5.12243337595474735E3
2.27813906953476764E8	-5.12662195699052425E3
2.28114057028514239E8	-5.13126343934318463E3
2.28414207103551758E8	-5.13619892694839919E3
2.28714357178589278E8	-5.14127010470205370E3
2.29014507253626842E8	-5.14631896915153231E3
2.29314657328664318E8	-5.15117700894330532E3
2.29614807403701793E8	-5.15564509228886880E3
2.29914957478739357E8	-5.15946419281176283E3
2.30215107553776832E8	-5.16227742607268425E3
2.30515257628814352E8	-5.16359271093749062E3
2.30815407703851916E8	-5.16279278418740972E3
2.31115557778889436E8	-5.15933761104790811E3
2.31415707853926955E8	-5.15337478778526137E3
2.31715857928964475E8	-5.14645011462515534E3
2.32016008004001995E8	-5.14096731517160599E3
2.32316158079039559E8	-5.13848312312780298E3
2.32616308154076989E8	-5.13915078428587790E3
2.32916458229114598E8	-5.14242441508169801E3
2.33216608304152118E8	-5.14767180085085130E3
2.33516758379189593E8	-5.15438119097458003E3
2.33816908454227157E8	-5.16217873684385609E3
2.34117058529264632E8	-5.17080349176877263E3
2.34417208604302152E8	-5.18008656367132758E3
2.34717358679339672E8	-5.18994172603845971E3
2.35017508754377147E8	-5.20036478158075610E3
2.35317658829414666E8	-5.21143786800150988E3
2.35617808904452142E8	-5.22333457363157905E3
2.35917958979489750E8	-5.23631729206062069E3
2.36218109054527226E8	-5.25070438636144665E3
2.36518259129564745E8	-5.26676042068818706E3
2.36818409204602309E8	-5.28446097828370576E3
2.37118559279639785E8	-5.30321205395820261E3
2.37418709354677349E8	-5.32186490204058504E3
2.37718859429714868E8	-5.33924116387259229E3
2.38019009504752344E8	-5.35468713631445770E3
2.38319159579789908E8	-5.36813020784328465E3
2.38619309654827427E8	-5.37980794243194715E3
2.38919459729864903E8	-5.39002432254566877E3
2.39219609804902467E8	-5.39903071289767666E3
2.39519759879939986E8	-5.40698365735459241E3
2.39819909954977550E8	-5.41392430304647654E3
2.40120060030015026E8	-5.41974057906626872E3
2.40420210105052501E8	-5.42406543000456409E3
2.40720360180090065E8	-5.42599876713247564E3
2.41020510255127496E8	-5.42331529445551741E3
2.41320660330165060E8	-5.41048581754519198E3
2.41620810405202580E8	-5.38110681467335095E3
2.41920960480240099E8	-5.35326092973952683E3
2.42221110555277619E8	-5.34176988898528826E3
2.42521260630315139E8	-5.33940316720117369E3
2.42821410705352658E8	-5.34110158683790637E3
2.43121560780390178E8	-5.34482158330575441E3
2.43421710855427742E8	-5.34968727593146554E3
2.43721860930465262E8	-5.35527784141033436E3
2.44022011005502737E8	-5.36136751737402939E3
2.44322161080540301E8	-5.36781965373147774E3
2.44622311155577776E8	-5.37453764478609486E3
2.44922461230615296E8	-5.38143899197248388E3
2.45222611305652816E8	-5.38843962140748101E3
2.45522761380690335E8	-5.39544321664164706E3
2.45822911455727811E8	-5.40233353024471619E3
2.46123061530765375E8	-5.40896934062529677E3
2.46423211605802894E8	-5.41518312395069401E3
2.46723361680840458E8	-5.42078627582479289E3
2.47023511755877978E8	-5.42558606657922482E3
2.47323661830915453E8	-5.42942132332787697E3
2.47623811905952973E8	-5.43222058906476590E3
2.47923961980990493E8	-5.43407014672134459E3
2.48224112056028012E8	-5.43524977897561534E3
2.48524262131065488E8	-5.43618314086908505E3
2.48824412206103052E8	-5.43730260439606816E3
2.49124562281140616E8	-5.43891082073065490E3
2.49424712356178091E8	-5.44112422104410776E3
2.49724862431215566E8	-5.44390300054379317E3
2.50025012506253130E8	-5.44711588899782928E3
2.50325162581290606E8	-5.45059668624900073E3
2.50625312656328170E8	-5.45417923065442256E3
2.50925462731365689E8	-5.45771461035844929E3
2.51225612806403165E8	-5.46107802261281705E3
2.51525762881440729E8	-5.46417086785817574E3
2.51825912956478204E8	-5.46692121231627670E3
2.52126063031515724E8	-5.46928397082144002E3
2.52426213106553288E8	-5.47124100556001558E3
2.52726363181590807E8	-5.47280055668864129E3
2.53026513256628327E8	-5.47399494286446142E3
2.53326663331665802E8	-5.47487538608906998E3
2.53626813406703366E8	-5.47550325064065468E3
2.53926963481740930E8	-5.47593782054313127E3
2.54227113556778317E8	-5.47622150430012589E3
2.54527263631815970E8	-5.47636337923601513E3
2.54827413706853445E8	-5.47632081118377290E3
2.55127563781890920E8	-5.47597645084812079E3
2.55427713856928440E8	-5.47510445975749693E3
2.55727863931965960E8	-5.47331620293671683E3
2.56028014007003524E8	-5.46997769053332838E3
2.56328164082040999E8	-5.46413069276677543E3
2.56628314157078519E8	-5.45464522379937744E3
2.56928464232116038E8	-5.44127089369302830E3
2.57228614307153602E8	-5.42648810542881233E3
2.57528764382191078E8	-5.41444659177114573E3
2.57828914457228597E8	-5.40707223832991257E3
2.58129064532266117E8	-5.40382853529545848E3
2.58429214607303681E8	-5.40359032061059175E3
2.58729364682341156E8	-5.40547429622560394E3
2.59029514757378720E8	-5.40891236788487095E3
2.59329664832416240E8	-5.41356213722189050E3
2.59629814907453760E8	-5.41922729303898087E3
2.59929964982491235E8	-5.42580767313466872E3
2.60230115057528799E8	-5.43327166467781630E3
2.60530265132566274E8	-5.44164453129121917E3
2.60830415207603794E8	-5.45101184565656727E3
2.61130565282641269E8	-5.46154583662666226E3
2.61430715357678878E8	-5.47358094525518624E3
2.61730865432716309E8	-5.48781640212176658E3
2.62031015507753784E8	-5.50588666913660862E3
2.62331165582791348E8	-5.53196379241210856E3
2.62631315657828868E8	-5.57404628838863925E3
2.62931465732866432E8	-5.62388713152077280E3
2.63231615807903951E8	-5.65789988328424620E3
2.63531765882941427E8	-5.68000592234534984E3
2.63831915957979035E8	-5.69689023643828296E3
2.64132066033016510E8	-5.71141504882849738E3
2.64432216108054030E8	-5.72490842783042453E3
2.64732366183091594E8	-5.73824006969551892E3
2.65032516258129025E8	-5.75233235549306876E3
2.65332666333166634E8	-5.76870086055389120E3
2.65632816408203976E8	-5.79058198242202771E3
2.65932966483241540E8	-5.82446177464429393E3
2.66233116558279148E8	-5.86992025150397012E3
2.66533266633316668E8	-5.90552615749722598E3
2.66833416708354232E8	-5.92759718690815784E3
2.67133566783391707E8	-5.94283038428280452E3
2.67433716858429182E8	-5.95477442797434442E3
2.67733866933466746E8	-5.96495388502971302E3
2.68034017008504222E8	-5.97408492014977366E3
2.68334167083541697E8	-5.98254646782863997E3
2.68634317158579261E8	-5.99056426430926869E3
2.68934467233616825E8	-5.99829087070886935E3
2.69234617308654256E8	-6.00584557958315024E3
2.69534767383691864E8	-6.01333865601191597E3
2.69834917458729340E8	-6.02089130439875753E3
2.70135067533766859E8	-6.02865929129402733E3
2.70435217608804424E8	-6.03686997004797199E3
2.70735367683841899E8	-6.04589034294683270E3
2.71035517758879418E8	-6.05636210019472720E3
2.71335667833916983E8	-6.06946627772228631E3
2.71635817908954413E8	-6.08729602747147869E3
2.71935967983991933E8	-6.11223958453019467E3
2.72236118059029542E8	-6.14171737515262883E3
2.72536268134066972E8	-6.16571058898277169E3
2.72836418209104536E8	-6.17836986418048006E3
2.73136568284142145E8	-6.17310162547086794E3
2.73436718359179576E8	-6.10977571716564594E3
2.73736868434217140E8	-6.07096465234311466E3
2.74037018509254660E8	-6.06454612632938517E3
2.74337168584292090E8	-6.06316125636384573E3
2.74637318659329699E8	-6.06240364291644340E3
2.74937468734367130E8	-6.06110227358870723E3
2.75237618809404605E8	-6.05884509782890301E3
2.75537768884442258E8	-6.05556250449616673E3
2.75837918959479689E8	-6.05145324145363706E3
2.76138069034517253E8	-6.04692658544276096E3
2.76438219109554773E8	-6.04246588735853329E3
2.76738369184592248E8	-6.03845482263855082E3
2.77038519259629767E8	-6.03506935312409887E3
2.77338669334667332E8	-6.03227487204694590E3
2.77638819409704851E8	-6.02988303425392136E3
2.77938969484742415E8	-6.02761171459786915E3
2.78239119559779846E8	-6.02512727839228557E3
2.78539269634817455E8	-6.02208136126338189E3
2.78839419709854885E8	-6.01817416032349239E3
2.79139569784892450E8	-6.01328044841119613E3
2.79439719859929969E8	-6.00762900507628306E3
2.79739869934967444E8	-6.00189810917712130E3
2.80040020010005053E8	-5.99702710898720159E3
2.80340170085042573E8	-5.99380941117925481E3
2.80640320160080048E8	-5.99262945158546945E3
2.80940470235117612E8	-5.99350517469215216E3
2.81240620310155132E8	-5.99626621374263102E3
2.81540770385192562E8	-6.00069550119372774E3
2.81840920460230038E8	-6.00659681392933020E3
2.82141070535267691E8	-6.01381358981544523E3
2.82441220610305077E8	-6.02222588419386540E3
2.82741370685342641E8	-6.03174079692730380E3
2.83041520760380205E8	-6.04228423740847109E3
2.83341670835417681E8	-6.05379927863013645E3
2.83641820910455245E8	-6.06625626635076998E3
2.83941970985492764E8	-6.07968061674077020E3
2.84242121060530284E8	-6.09420564766985695E3
2.84542271135567848E8	-6.11016068888922526E3
2.84842421210605323E8	-6.12820430649364312E3
2.85142571285642799E8	-6.14946192698067051E3
2.85442721360680363E8	-6.17531619304270851E3
2.85742871435717793E8	-6.20576284811230217E3
2.86043021510755358E8	-6.23697349163492909E3
2.86343171585792877E8	-6.26414634684854033E3
2.86643321660830352E8	-6.28623652312235404E3
2.86943471735868005E8	-6.30457308598583133E3
2.87243621810905436E8	-6.32059739837778345E3
2.87543771885942956E8	-6.33532543896004885E3
2.87843921960980520E8	-6.34942722739422294E3
2.88144072036017951E8	-6.36334734877631369E3
2.88444222111055470E8	-6.37737047782513411E3
2.88744372186093035E8	-6.39164022833061463E3
2.89044522261130510E8	-6.40615405246465208E3
2.89344672336168074E8	-6.42076252470455255E3
2.89644822411205594E8	-6.43520044052393381E3
2.89944972486243113E8	-6.44915631500343078E3
2.90245122561280677E8	-6.46235315845424374E3
2.90545272636318153E8	-6.47460024868883011E3
2.90845422711355672E8	-6.48579788550111580E3
2.91145572786393192E8	-6.49590708073916545E3
2.91445722861430756E8	-6.50490530078346474E3
2.91745872936468231E8	-6.51273964647496673E3
2.92046023011505707E8	-6.51927448331584003E3
2.92346173086543271E8	-6.52421734914782725E3
2.92646323161580790E8	-6.52699299913542497E3
2.92946473236618266E8	-6.52653229716319316E3
2.93246623311655785E8	-6.52108495289099910E3
2.93546773386693394E8	-6.50906160390448196E3
2.93846923461730869E8	-6.49288551381058898E3
2.94147073536768344E8	-6.47971550238479654E3
2.94447223611805953E8	-6.47295521115304506E3
2.94747373686843384E8	-6.47130327946687522E3
2.95047523761880948E8	-6.47290526866083393E3
2.95347673836918423E8	-6.47656600680882377E3
2.95647823911955943E8	-6.48161337100968638E3
2.95947973986993507E8	-6.48767438653791295E3
2.96248124062031026E8	-6.49454049662525268E3
2.96548274137068457E8	-6.50209757939447730E3
2.96848424212106066E8	-6.51029435829787673E3
2.97148574287143585E8	-6.51913955602000605E3
2.97448724362180972E8	-6.52873634235869282E3
2.97748874437218669E8	-6.53939986665031636E3
2.98049024512256144E8	-6.55204084751846061E3
2.98349174587293664E8	-6.56972097401024691E3
2.98649324662331139E8	-6.60592300039508729E3
2.98949474737368703E8	-6.67894167724145671E3
2.99249624812406179E8	-6.71716876736272006E3
2.99549774887443743E8	-6.73404430485661276E3
2.99849924962481174E8	-6.74468588182280193E3
3.00150075037518782E8	-6.75248456429209210E3
3.00450225112556257E8	-6.75840966432736145E3
3.00750375187593821E8	-6.76275338025023665E3
3.01050525262631297E8	-6.76555874422372927E3
3.01350675337668861E8	-6.76677880823671973E3
3.01650825412706336E8	-6.76638848371761448E3
3.01950975487743856E8	-6.76450736482242654E3
3.02251125562781331E8	-6.76150968762992921E3
3.02551275637818851E8	-6.75802566234695234E3
3.02851425712856415E8	-6.75476791277246225E3
3.03151575787893934E8	-6.75228677974442881E3
3.03451725862931410E8	-6.75084321440063739E3
3.03751875937968974E8	-6.75044651180567001E3
3.04052026013006493E8	-6.75096110789112380E3
3.04352176088043969E8	-6.75219449671805982E3
3.04652326163081577E8	-6.75394187798569590E3
3.04952476238119052E8	-6.75599608596059475E3
3.05252626313156616E8	-6.75813360134367525E3
3.05552776388194047E8	-6.76007812408788311E3
3.05852926463231656E8	-6.76142868036687172E3
3.06153076538269131E8	-6.76151372947170337E3
3.06453226613306606E8	-6.75908579813658417E3
3.06753376688344215E8	-6.75177885295100122E3
3.07053526763381690E8	-6.73627258663304751E3
3.07353676838419210E8	-6.71423284095354056E3
3.07653826913456729E8	-6.69701209029688904E3
3.07953976988494205E8	-6.68937811661433823E3
3.08254127063531769E8	-6.68842142288376529E3
3.08554277138569244E8	-6.69143534960611852E3
3.08854427213606764E8	-6.69698794126759545E3
3.09154577288644328E8	-6.70436564720214712E3
3.09454727363681847E8	-6.71320074685431489E3
3.09754877438719323E8	-6.72328754265719120E3
3.10055027513756887E8	-6.73448750094626014E3
3.10355177588794406E8	-6.74667460785129691E3
3.10655327663831882E8	-6.75970317546570776E3
3.10955477738869490E8	-6.77339417819506728E3
3.11255627813906965E8	-6.78753911329618820E3
3.11555777888944530E8	-6.80191564855682174E3
3.11855927963982049E8	-6.81630307711730676E3
3.12156078039019480E8	-6.83048581862774729E3
3.12456228114056955E8	-6.84424232297243140E3
3.12756378189094564E8	-6.85732863638786494E3
3.13056528264131995E8	-6.86947165418690986E3
3.13356678339169514E8	-6.88038241626021563E3
3.13656828414207123E8	-6.88978869714496245E3
3.13956978489244642E8	-6.89747862784680343E3
3.14257128564282118E8	-6.90334901981069216E3
3.14557278639319637E8	-6.90745555847640169E3
3.14857428714357201E8	-6.91005215198565015E3
3.15157578789394677E8	-6.91158532440527740E3
3.15457728864432152E8	-6.91261172276778790E3
3.15757878939469716E8	-6.91366096158476218E3
3.16058029014507236E8	-6.91512162465903923E3
3.16358179089544755E8	-6.91720784396004795E3
3.16658329164582231E8	-6.91999482769484775E3
3.16958479239619795E8	-6.92347745068055076E3
3.17258629314657359E8	-6.92761970249756764E3
3.17558779389694790E8	-6.93238674184433812E3
3.17858929464732309E8	-6.93776407352774793E3
3.18159079539769962E8	-6.94377138655072379E3
3.18459229614807438E8	-6.95047846834192740E3
3.18759379689844868E8	-6.95803152762577337E3
3.19059529764882388E8	-6.96670263308716642E3
3.19359679839919952E8	-6.97698478949597511E3
3.19659829914957427E8	-6.98976582557342851E3
3.19959979989994947E8	-7.00655890543860416E3
3.20260130065032467E8	-7.02924984326424784E3
3.20560280140069986E8	-7.05737641157026463E3
3.20860430215107550E8	-7.08476836831963208E3
3.21160580290145026E8	-7.10584661237480475E3
3.21460730365182545E8	-7.12063612051404071E3
3.21760880440220154E8	-7.13088769423043534E3
3.22061030515257585E8	-7.13775712155634512E3
3.22361180590295149E8	-7.14163683339134270E3
3.22661330665332713E8	-7.14231062026434849E3
3.22961480740370144E8	-7.13907458965102570E3
3.23261630815407708E8	-7.13111332257025499E3
3.23561780890445183E8	-7.11876827124361267E3
3.23861930965482703E8	-7.10495773148649157E3
3.24162081040520311E8	-7.09332414922139698E3
3.24462231115557742E8	-7.08508934813046398E3
3.24762381190595217E8	-7.07949744928802716E3
3.25062531265632870E8	-7.07539316306072230E3
3.25362681340670301E8	-7.07181290043319599E3
3.25662831415707865E8	-7.06801677971817632E3
3.25962981490745340E8	-7.06342461551513612E3
3.26263131565782905E8	-7.05760237368840837E3
3.26563281640820424E8	-7.05033680131001006E3
3.26863431715857899E8	-7.04177180213951015E3
3.27163581790895464E8	-7.03246702706165205E3
3.27463731865932894E8	-7.02320231621237401E3
3.27763881940970458E8	-7.01460039160406001E3
3.28064032016008067E8	-7.00689071611553782E3
3.28364182091045498E8	-6.99995396996112085E3
3.28664332166083017E8	-6.99350143688472770E3
3.28964482241120582E8	-6.98724089409308569E3
3.29264632316158057E8	-6.98099289751248442E3
3.29564782391195621E8	-6.97476288865624383E3
3.29864932466233096E8	-6.96875629165386634E3
3.30165082541270616E8	-6.96331540671404792E3
3.30465232616308091E8	-6.95879795289616521E3
3.30765382691345655E8	-6.95546768238880553E3
3.31065532766383175E8	-6.95345510846762771E3
3.31365682841420739E8	-6.95278487435599857E3
3.31665832916458125E8	-6.95342956298552206E3
3.31965982991495778E8	-6.95535735836782987E3
3.32266133066533209E8	-6.95856110321015287E3
3.32566283141570773E8	-6.96306593004762497E3
3.32866433216608248E8	-6.96890984954672632E3
3.33166583291645813E8	-6.97608278183739383E3
3.33466733366683332E8	-6.98440785190521574E3
3.33766883441720807E8	-6.99338126909408242E3
3.34067033516758372E8	-7.00206315133361379E3
3.34367183591795847E8	-7.00912910939264044E3
3.34667333666833411E8	-7.01301837761703428E3
3.34967483741870975E8	-7.01199433584123000E3
3.35267633816908406E8	-7.00446215645365822E3
3.35567783891945970E8	-6.99097530536196654E3
3.35867933966983534E8	-6.97649515462406278E3
3.36168084042020965E8	-6.96592928389108401E3
3.36468234117058529E8	-6.95980046711786038E3
3.36768384192096004E8	-6.95666000584550837E3
3.37068534267133568E8	-6.95518236418967462E3
3.37368684342171132E8	-6.95446633044094220E3
3.37668834417208563E8	-6.95387380811925215E3
3.37968984492246083E8	-6.95286391534681059E3
3.38269134567283647E8	-6.95086730749809156E3
3.38569284642321122E8	-6.94719072488081757E3
3.38869434717358686E8	-6.94099601734789395E3
3.39169584792396250E8	-6.93155931259740044E3
3.39469734867433726E8	-6.91913808453618184E3
3.39769884942471245E8	-6.90586133815558423E3
3.40070035017508721E8	-6.89458538079927497E3
3.40370185092546285E8	-6.88665915171904697E3
3.40670335167583715E8	-6.88181953796317014E3
3.40970485242621368E8	-6.87928052315474048E3
3.41270635317658932E8	-6.87833389697857722E3
3.41570785392696319E8	-6.87846793101961929E3
3.41870935467733839E8	-6.87933179627180902E3
3.42171085542771403E8	-6.88068136955418375E3
3.42471235617808878E8	-6.88233575867038461E3
3.42771385692846398E8	-6.88414395356163133E3
3.43071535767883962E8	-6.88595471069499077E3
3.43371685842921437E8	-6.88757990170619916E3
3.43671835917958912E8	-6.88873418467417498E3
3.43971985992996565E8	-6.88891192579032907E3
3.44272136068033996E8	-6.88709854139402466E3
3.44572286143071427E8	-6.88105034384438419E3
3.44872436218109124E8	-6.86596271304744032E3
3.45172586293146555E8	-6.83815555101818973E3
3.45472736368184163E8	-6.81245837005972987E3
3.45772886443221594E8	-6.80054808118177068E3
3.46073036518259070E8	-6.79755019614983702E3
3.46373186593296634E8	-6.79912194341485154E3
3.46673336668334153E8	-6.80327523089523378E3
3.46973486743371629E8	-6.80906758838855541E3
3.47273636818409193E8	-6.81596494877545478E3
3.47573786893446712E8	-6.82357959999108932E3
3.47873936968484276E8	-6.83155670068885001E3
3.48174087043521840E8	-6.83952795241586120E3
3.48474237118559227E8	-6.84710165118526959E3
3.48774387193596791E8	-6.85387091036362506E3
3.49074537268634355E8	-6.85942593180862126E3
3.49374687343671875E8	-6.86336753016617784E3
3.49674837418709306E8	-6.86534416216485788E3
3.49974987493746870E8	-6.86516806274401148E3
3.50275137568784345E8	-6.86306301634864901E3
3.50575287643821998E8	-6.85994212696373573E3
3.50875437718859473E8	-6.85735778875042978E3
3.51175587793897037E8	-6.85699472702144686E3
3.51475737868934335E8	-6.86029542340255993E3
3.51775887943972076E8	-6.86867287624942247E3
3.52076038019009374E8	-6.88373026596647275E3
3.52376188094047071E8	-6.90564598917330397E3
3.52676338169084591E8	-6.92962839052392088E3
3.52976488244121978E8	-6.94939643777707783E3
3.53276638319159542E8	-6.96375494467748268E3
3.53576788394197061E8	-6.97431492927634444E3
3.53876938469234537E8	-6.98258106823260505E3
3.54177088544272101E8	-6.98948381705057908E3
3.54477238619309620E8	-6.99556036947848003E3
3.54777388694347184E8	-7.00112480444372842E3
3.55077538769384660E8	-7.00636665164438632E3
3.55377688844422224E8	-7.01140409336926229E3
3.55677838919459788E8	-7.01631320924387403E3
3.55977988994497219E8	-7.02114497207312205E3
3.56278139069534783E8	-7.02593601648678323E3
3.56578289144572214E8	-7.03071632907322019E3
3.56878439219609778E8	-7.03551562899477290E3
3.57178589294647342E8	-7.04036961132622974E3
3.57478739369684817E8	-7.04532715019553546E3
3.57778889444722381E8	-7.05045996983938306E3
3.58079039519759945E8	-7.05587749257539620E3
3.58379189594797376E8	-7.06175245505713356E3
3.58679339669834985E8	-7.06837003891024995E3
3.58979489744872415E8	-7.07623262178705925E3
3.59279639819909935E8	-7.08631012583533426E3
3.59579789894947499E8	-7.10070961272909074E3
3.59879939969985063E8	-7.12444899343601445E3
3.60180090045022450E8	-7.16579076954408389E3
3.60480240120059969E8	-7.21381690646263429E3
3.60780390195097533E8	-7.24912722353033434E3
3.61080540270135009E8	-7.27853114883022734E3
